trip_id,departure_at,arrival_at,route_name,vehicle_capacity,total_price,occupancy
9913,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Ixtapaluca - Condesa,19,59,6
9923,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Centro - Ecatepec,20,63,5
9924,2017-11-29 17:00:00-06,2017-11-29 17:45:00-06,Centro - Ecatepec,19,63,6
9917,2017-11-29 16:00:00-06,2017-11-29 16:45:00-06,Centro - Ecatepec,19,63,6
9928,2017-11-29 10:00:00-06,2017-11-29 11:30:00-06,Buenavista - Polanco,22,62,5
9932,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Insurgentes Sur - Ecatepec,22,55,5
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9893,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Iztapalapa - Santa Fé,22,55,5
9932,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Insurgentes Sur - Ecatepec,22,55,5
9892,2017-11-29 19:00:00-06,2017-11-29 20:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9925,2017-11-29 07:00:00-06,2017-11-29 08:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9902,2017-11-29 07:00:00-06,2017-11-29 08:15:00-06,Nezahualcóyotl - Del Valle,22,130,10
9895,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Santa Fé - Iztapalapa,18,55,6
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9929,2017-11-29 11:00:00-06,2017-11-29 12:30:00-06,Buenavista - Polanco,22,62,5
9914,2017-11-29 08:00:00-06,2017-11-29 09:00:00-06,Ecatepec - Insurgentes Sur,18,55,6
9890,2017-11-29 09:00:00-06,2017-11-29 10:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9911,2017-11-29 09:00:00-06,2017-11-29 10:30:00-06,Buenavista - Polanco,18,62,6
9925,2017-11-29 07:00:00-06,2017-11-29 08:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9932,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Insurgentes Sur - Ecatepec,22,55,5
9891,2017-11-29 11:00:00-06,2017-11-29 12:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9926,2017-11-29 10:00:00-06,2017-11-29 10:45:00-06,Iztapalapa - Santa Fé,18,110,12
9917,2017-11-29 16:00:00-06,2017-11-29 16:45:00-06,Centro - Ecatepec,19,63,6
9924,2017-11-29 17:00:00-06,2017-11-29 17:45:00-06,Centro - Ecatepec,19,63,6
9902,2017-11-29 07:00:00-06,2017-11-29 08:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9909,2017-11-29 10:00:00-06,2017-11-29 11:00:00-06,Ecatepec - Insurgentes Sur,19,55,6
9891,2017-11-29 11:00:00-06,2017-11-29 12:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9932,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Insurgentes Sur - Ecatepec,22,110,10
9905,2017-11-29 17:00:00-06,2017-11-29 17:45:00-06,Santa Fé - Iztapalapa,22,55,5
9909,2017-11-29 10:00:00-06,2017-11-29 11:00:00-06,Ecatepec - Insurgentes Sur,19,55,6
9925,2017-11-29 07:00:00-06,2017-11-29 08:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9916,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ecatepec - Centro,20,63,5
9914,2017-11-29 08:00:00-06,2017-11-29 09:00:00-06,Ecatepec - Insurgentes Sur,18,110,12
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9906,2017-11-29 17:00:00-06,2017-11-29 18:30:00-06,Polanco - Buenavista,21,62,5
9922,2017-11-29 08:00:00-06,2017-11-29 08:45:00-06,Ixtapaluca - Condesa,21,59,5
9916,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ecatepec - Centro,20,63,5
9893,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Iztapalapa - Santa Fé,22,55,5
9909,2017-11-29 10:00:00-06,2017-11-29 11:00:00-06,Ecatepec - Insurgentes Sur,19,55,6
9894,2017-11-29 10:00:00-06,2017-11-29 11:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9889,2017-11-29 19:00:00-06,2017-11-29 20:30:00-06,Polanco - Buenavista,18,62,6
9917,2017-11-29 16:00:00-06,2017-11-29 16:45:00-06,Centro - Ecatepec,19,63,6
9888,2017-11-29 18:00:00-06,2017-11-29 19:30:00-06,Polanco - Buenavista,20,62,5
9916,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ecatepec - Centro,20,63,5
9919,2017-11-29 17:00:00-06,2017-11-29 18:15:00-06,Del Valle - Nezahualcóyotl,22,65,5
9916,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ecatepec - Centro,20,63,5
9924,2017-11-29 17:00:00-06,2017-11-29 17:45:00-06,Centro - Ecatepec,19,63,6
9904,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Santa Fé - Ixtapaluca,20,128,10
9912,2017-11-29 10:00:00-06,2017-11-29 11:15:00-06,Nezahualcóyotl - Del Valle,21,195,15
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9896,2017-11-29 19:00:00-06,2017-11-29 20:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9903,2017-11-29 11:00:00-06,2017-11-29 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9897,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Ecatepec - Centro,18,126,12
9913,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Ixtapaluca - Condesa,19,59,6
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9925,2017-11-29 07:00:00-06,2017-11-29 08:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9892,2017-11-29 19:00:00-06,2017-11-29 20:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9902,2017-11-29 07:00:00-06,2017-11-29 08:15:00-06,Nezahualcóyotl - Del Valle,22,130,10
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9902,2017-11-29 07:00:00-06,2017-11-29 08:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9927,2017-11-29 08:00:00-06,2017-11-29 09:30:00-06,Buenavista - Polanco,19,62,6
9901,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ixtapaluca - Condesa,18,59,6
9894,2017-11-29 10:00:00-06,2017-11-29 11:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9891,2017-11-29 11:00:00-06,2017-11-29 12:15:00-06,Nezahualcóyotl - Del Valle,21,130,10
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9893,2017-11-29 07:00:00-06,2017-11-29 07:45:00-06,Iztapalapa - Santa Fé,22,55,5
9891,2017-11-29 11:00:00-06,2017-11-29 12:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9906,2017-11-29 17:00:00-06,2017-11-29 18:30:00-06,Polanco - Buenavista,21,62,5
9901,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ixtapaluca - Condesa,18,59,6
9906,2017-11-29 17:00:00-06,2017-11-29 18:30:00-06,Polanco - Buenavista,21,62,5
9900,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Condesa - Ixtapaluca,20,59,5
9900,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Condesa - Ixtapaluca,20,59,5
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9927,2017-11-29 08:00:00-06,2017-11-29 09:30:00-06,Buenavista - Polanco,19,62,6
9926,2017-11-29 10:00:00-06,2017-11-29 10:45:00-06,Iztapalapa - Santa Fé,18,55,6
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9922,2017-11-29 08:00:00-06,2017-11-29 08:45:00-06,Ixtapaluca - Condesa,21,59,5
9916,2017-11-29 09:00:00-06,2017-11-29 09:45:00-06,Ecatepec - Centro,20,63,5
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9889,2017-11-29 19:00:00-06,2017-11-29 20:30:00-06,Polanco - Buenavista,18,124,12
9898,2017-11-29 16:00:00-06,2017-11-29 17:15:00-06,Del Valle - Nezahualcóyotl,18,65,6
9926,2017-11-29 10:00:00-06,2017-11-29 10:45:00-06,Iztapalapa - Santa Fé,18,55,6
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9929,2017-11-29 11:00:00-06,2017-11-29 12:30:00-06,Buenavista - Polanco,22,62,5
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9929,2017-11-29 11:00:00-06,2017-11-29 12:30:00-06,Buenavista - Polanco,22,62,5
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9929,2017-11-29 11:00:00-06,2017-11-29 12:30:00-06,Buenavista - Polanco,22,62,5
9898,2017-11-29 16:00:00-06,2017-11-29 17:15:00-06,Del Valle - Nezahualcóyotl,18,65,6
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9904,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9896,2017-11-29 19:00:00-06,2017-11-29 20:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9892,2017-11-29 19:00:00-06,2017-11-29 20:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9888,2017-11-29 18:00:00-06,2017-11-29 19:30:00-06,Polanco - Buenavista,20,62,5
9917,2017-11-29 16:00:00-06,2017-11-29 16:45:00-06,Centro - Ecatepec,19,63,6
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9924,2017-11-29 17:00:00-06,2017-11-29 17:45:00-06,Centro - Ecatepec,19,63,6
9889,2017-11-29 19:00:00-06,2017-11-29 20:30:00-06,Polanco - Buenavista,18,62,6
9895,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Santa Fé - Iztapalapa,18,55,6
9900,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Condesa - Ixtapaluca,20,118,10
9908,2017-11-29 18:00:00-06,2017-11-29 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,110,11
9930,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9896,2017-11-29 19:00:00-06,2017-11-29 20:15:00-06,Del Valle - Nezahualcóyotl,20,130,10
9896,2017-11-29 19:00:00-06,2017-11-29 20:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9915,2017-11-29 20:00:00-06,2017-11-29 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9904,2017-11-29 16:00:00-06,2017-11-29 17:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9900,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Condesa - Ixtapaluca,20,59,5
9889,2017-11-29 19:00:00-06,2017-11-29 20:30:00-06,Polanco - Buenavista,18,62,6
9910,2017-11-29 18:00:00-06,2017-11-29 18:45:00-06,Centro - Ecatepec,21,63,5
9923,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Centro - Ecatepec,20,63,5
9910,2017-11-29 18:00:00-06,2017-11-29 18:45:00-06,Centro - Ecatepec,21,63,5
9907,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Centro - Ecatepec,20,63,5
9910,2017-11-29 18:00:00-06,2017-11-29 18:45:00-06,Centro - Ecatepec,21,63,5
9900,2017-11-29 20:00:00-06,2017-11-29 20:45:00-06,Condesa - Ixtapaluca,20,59,5
9921,2017-11-29 18:00:00-06,2017-11-29 19:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9931,2017-11-29 19:00:00-06,2017-11-29 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9054,2017-11-06 20:00:00-06,2017-11-06 21:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9032,2017-11-05 18:00:00-06,2017-11-05 18:45:00-06,Centro - Ecatepec,18,63,6
9110,2017-11-07 16:00:00-06,2017-11-07 17:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9040,2017-11-06 17:00:00-06,2017-11-06 18:30:00-06,Polanco - Buenavista,18,62,6
8928,2017-11-02 19:00:00-06,2017-11-02 20:15:00-06,Del Valle - Nezahualcóyotl,18,65,6
9008,2017-11-03 16:00:00-06,2017-11-03 17:15:00-06,Del Valle - Nezahualcóyotl,19,195,16
9037,2017-11-05 16:00:00-06,2017-11-05 16:45:00-06,Centro - Ecatepec,22,126,10
9096,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Iztapalapa - Santa Fé,20,55,5
9012,2017-11-04 20:00:00-06,2017-11-04 20:45:00-06,Condesa - Ixtapaluca,22,59,5
9003,2017-11-03 19:00:00-06,2017-11-03 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9006,2017-11-03 20:00:00-06,2017-11-03 21:00:00-06,Insurgentes Sur - Ecatepec,18,110,12
9042,2017-11-06 16:00:00-06,2017-11-06 16:45:00-06,Centro - Ecatepec,19,63,6
8990,2017-11-03 20:00:00-06,2017-11-03 20:45:00-06,Centro - Ecatepec,21,63,5
9023,2017-11-04 18:00:00-06,2017-11-04 18:45:00-06,Centro - Ecatepec,22,63,5
9020,2017-11-04 07:00:00-06,2017-11-04 07:45:00-06,Ixtapaluca - Condesa,18,59,6
9118,2017-11-07 11:00:00-06,2017-11-07 12:30:00-06,Buenavista - Polanco,21,62,5
8996,2017-11-03 09:00:00-06,2017-11-03 10:00:00-06,Ixtapaluca - Santa Fé,22,64,5
9074,2017-11-06 10:00:00-06,2017-11-06 11:00:00-06,Ixtapaluca - Santa Fé,21,64,5
8981,2017-11-03 20:00:00-06,2017-11-03 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
8994,2017-11-03 18:00:00-06,2017-11-03 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9107,2017-11-07 20:00:00-06,2017-11-07 21:00:00-06,Insurgentes Sur - Ecatepec,20,55,5
8979,2017-11-03 18:00:00-06,2017-11-03 18:45:00-06,Centro - Ecatepec,22,63,5
9055,2017-11-06 18:00:00-06,2017-11-06 19:15:00-06,Del Valle - Nezahualcóyotl,22,195,14
8969,2017-11-03 19:00:00-06,2017-11-03 20:15:00-06,Del Valle - Nezahualcóyotl,22,65,5
9086,2017-11-07 07:00:00-06,2017-11-07 08:00:00-06,Ixtapaluca - Santa Fé,20,64,5
8928,2017-11-02 19:00:00-06,2017-11-02 20:15:00-06,Del Valle - Nezahualcóyotl,18,65,6
9115,2017-11-07 08:00:00-06,2017-11-07 09:30:00-06,Buenavista - Polanco,20,62,5
9124,2017-11-07 20:00:00-06,2017-11-07 21:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9104,2017-11-07 08:00:00-06,2017-11-07 08:45:00-06,Iztapalapa - Santa Fé,21,55,5
9004,2017-11-03 17:00:00-06,2017-11-03 17:45:00-06,Centro - Ecatepec,19,126,11
9107,2017-11-07 20:00:00-06,2017-11-07 21:00:00-06,Insurgentes Sur - Ecatepec,20,55,5
9066,2017-11-06 19:00:00-06,2017-11-06 20:30:00-06,Polanco - Buenavista,19,124,11
9125,2017-11-07 19:00:00-06,2017-11-07 19:45:00-06,Condesa - Ixtapaluca,21,118,10
9118,2017-11-07 11:00:00-06,2017-11-07 12:30:00-06,Buenavista - Polanco,21,62,5
9066,2017-11-06 19:00:00-06,2017-11-06 20:30:00-06,Polanco - Buenavista,19,62,6
9070,2017-11-06 08:00:00-06,2017-11-06 09:00:00-06,Ecatepec - Insurgentes Sur,20,55,5
9077,2017-11-06 09:00:00-06,2017-11-06 09:45:00-06,Ixtapaluca - Condesa,22,59,5
8979,2017-11-03 18:00:00-06,2017-11-03 18:45:00-06,Centro - Ecatepec,22,63,5
9071,2017-11-06 20:00:00-06,2017-11-06 20:45:00-06,Santa Fé - Iztapalapa,20,55,5
8950,2017-11-02 20:00:00-06,2017-11-02 21:00:00-06,Insurgentes Sur - Ecatepec,18,110,12
9117,2017-11-07 18:00:00-06,2017-11-07 18:45:00-06,Centro - Ecatepec,22,63,5
9112,2017-11-07 09:00:00-06,2017-11-07 09:45:00-06,Ecatepec - Centro,22,63,5
9045,2017-11-06 18:00:00-06,2017-11-06 19:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9070,2017-11-06 08:00:00-06,2017-11-06 09:00:00-06,Ecatepec - Insurgentes Sur,20,55,5
9062,2017-11-06 10:00:00-06,2017-11-06 11:30:00-06,Buenavista - Polanco,20,62,5
8996,2017-11-03 09:00:00-06,2017-11-03 10:00:00-06,Ixtapaluca - Santa Fé,22,128,10
8999,2017-11-03 20:00:00-06,2017-11-03 20:45:00-06,Santa Fé - Iztapalapa,21,55,5
9103,2017-11-07 10:00:00-06,2017-11-07 11:30:00-06,Buenavista - Polanco,21,62,5
9085,2017-11-07 19:00:00-06,2017-11-07 20:15:00-06,Del Valle - Nezahualcóyotl,18,65,6
9073,2017-11-06 07:00:00-06,2017-11-06 07:45:00-06,Iztapalapa - Santa Fé,18,55,6
9090,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Ixtapaluca - Condesa,21,118,10
9053,2017-11-06 07:00:00-06,2017-11-06 08:30:00-06,Buenavista - Polanco,22,62,5
9023,2017-11-04 18:00:00-06,2017-11-04 18:45:00-06,Centro - Ecatepec,22,126,10
9128,2017-11-07 17:00:00-06,2017-11-07 18:30:00-06,Polanco - Buenavista,19,62,6
8984,2017-11-03 18:00:00-06,2017-11-03 19:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9035,2017-11-05 07:00:00-06,2017-11-05 07:45:00-06,Ixtapaluca - Condesa,20,59,5
9104,2017-11-07 08:00:00-06,2017-11-07 08:45:00-06,Iztapalapa - Santa Fé,21,55,5
9027,2017-11-05 08:00:00-06,2017-11-05 08:45:00-06,Ixtapaluca - Condesa,20,59,5
9018,2017-11-04 17:00:00-06,2017-11-04 17:45:00-06,Centro - Ecatepec,20,126,10
9125,2017-11-07 19:00:00-06,2017-11-07 19:45:00-06,Condesa - Ixtapaluca,21,59,5
9021,2017-11-04 09:00:00-06,2017-11-04 09:45:00-06,Ecatepec - Centro,21,63,5
9057,2017-11-06 10:00:00-06,2017-11-06 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9104,2017-11-07 08:00:00-06,2017-11-07 08:45:00-06,Iztapalapa - Santa Fé,21,55,5
9097,2017-11-07 17:00:00-06,2017-11-07 18:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9076,2017-11-06 20:00:00-06,2017-11-06 20:45:00-06,Centro - Ecatepec,21,63,5
8974,2017-11-03 09:00:00-06,2017-11-03 10:30:00-06,Buenavista - Polanco,22,124,10
8970,2017-11-03 07:00:00-06,2017-11-03 08:30:00-06,Buenavista - Polanco,21,62,5
9022,2017-11-04 19:00:00-06,2017-11-04 19:45:00-06,Condesa - Ixtapaluca,19,59,6
8978,2017-11-03 19:00:00-06,2017-11-03 20:30:00-06,Polanco - Buenavista,21,62,5
9074,2017-11-06 10:00:00-06,2017-11-06 11:00:00-06,Ixtapaluca - Santa Fé,21,64,5
9093,2017-11-07 11:00:00-06,2017-11-07 11:45:00-06,Ixtapaluca - Condesa,20,59,5
8991,2017-11-03 18:00:00-06,2017-11-03 19:30:00-06,Polanco - Buenavista,21,62,5
9067,2017-11-06 18:00:00-06,2017-11-06 18:45:00-06,Centro - Ecatepec,21,63,5
9074,2017-11-06 10:00:00-06,2017-11-06 11:00:00-06,Ixtapaluca - Santa Fé,21,64,5
9017,2017-11-04 20:00:00-06,2017-11-04 20:45:00-06,Centro - Ecatepec,21,63,5
9119,2017-11-07 18:00:00-06,2017-11-07 19:00:00-06,Santa Fé - Ixtapaluca,18,64,6
8967,2017-11-03 17:00:00-06,2017-11-03 18:30:00-06,Polanco - Buenavista,19,62,6
9114,2017-11-07 18:00:00-06,2017-11-07 19:30:00-06,Polanco - Buenavista,21,62,5
9062,2017-11-06 10:00:00-06,2017-11-06 11:30:00-06,Buenavista - Polanco,20,62,5
9043,2017-11-06 16:00:00-06,2017-11-06 17:00:00-06,Insurgentes Sur - Ecatepec,22,55,5
9118,2017-11-07 11:00:00-06,2017-11-07 12:30:00-06,Buenavista - Polanco,21,62,5
9002,2017-11-03 19:00:00-06,2017-11-03 20:00:00-06,Santa Fé - Ixtapaluca,21,64,5
8993,2017-11-03 07:00:00-06,2017-11-03 07:45:00-06,Ecatepec - Centro,19,63,6
9019,2017-11-04 07:00:00-06,2017-11-04 07:45:00-06,Ecatepec - Centro,21,63,5
9110,2017-11-07 16:00:00-06,2017-11-07 17:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9127,2017-11-07 08:00:00-06,2017-11-07 09:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9117,2017-11-07 18:00:00-06,2017-11-07 18:45:00-06,Centro - Ecatepec,22,63,5
8967,2017-11-03 17:00:00-06,2017-11-03 18:30:00-06,Polanco - Buenavista,19,62,6
8980,2017-11-03 10:00:00-06,2017-11-03 11:00:00-06,Ixtapaluca - Santa Fé,20,128,10
9005,2017-11-03 08:00:00-06,2017-11-03 08:45:00-06,Ixtapaluca - Condesa,20,59,5
9009,2017-11-03 07:00:00-06,2017-11-03 08:00:00-06,Ixtapaluca - Santa Fé,18,128,12
9022,2017-11-04 19:00:00-06,2017-11-04 19:45:00-06,Condesa - Ixtapaluca,19,59,6
9046,2017-11-06 07:00:00-06,2017-11-06 07:45:00-06,Ecatepec - Centro,22,63,5
9014,2017-11-04 10:00:00-06,2017-11-04 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9030,2017-11-05 07:00:00-06,2017-11-05 07:45:00-06,Ecatepec - Centro,20,63,5
9113,2017-11-07 16:00:00-06,2017-11-07 17:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9087,2017-11-07 19:00:00-06,2017-11-07 19:45:00-06,Centro - Ecatepec,18,63,6
9084,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Ecatepec - Centro,21,63,5
9096,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Iztapalapa - Santa Fé,20,55,5
8984,2017-11-03 18:00:00-06,2017-11-03 19:00:00-06,Santa Fé - Ixtapaluca,19,128,11
8989,2017-11-03 07:00:00-06,2017-11-03 07:45:00-06,Iztapalapa - Santa Fé,20,55,5
9103,2017-11-07 10:00:00-06,2017-11-07 11:30:00-06,Buenavista - Polanco,21,62,5
9056,2017-11-06 11:00:00-06,2017-11-06 12:15:00-06,Nezahualcóyotl - Del Valle,18,65,6
9102,2017-11-07 19:00:00-06,2017-11-07 20:30:00-06,Polanco - Buenavista,18,62,6
9032,2017-11-05 18:00:00-06,2017-11-05 18:45:00-06,Centro - Ecatepec,18,63,6
9116,2017-11-07 10:00:00-06,2017-11-07 10:45:00-06,Iztapalapa - Santa Fé,18,55,6
9014,2017-11-04 10:00:00-06,2017-11-04 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9004,2017-11-03 17:00:00-06,2017-11-03 17:45:00-06,Centro - Ecatepec,19,63,6
9042,2017-11-06 16:00:00-06,2017-11-06 16:45:00-06,Centro - Ecatepec,19,63,6
9090,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9057,2017-11-06 10:00:00-06,2017-11-06 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9084,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Ecatepec - Centro,21,63,5
8990,2017-11-03 20:00:00-06,2017-11-03 20:45:00-06,Centro - Ecatepec,21,63,5
9082,2017-11-06 08:00:00-06,2017-11-06 08:45:00-06,Iztapalapa - Santa Fé,21,55,5
8974,2017-11-03 09:00:00-06,2017-11-03 10:30:00-06,Buenavista - Polanco,22,62,5
8984,2017-11-03 18:00:00-06,2017-11-03 19:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9089,2017-11-07 07:00:00-06,2017-11-07 08:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9094,2017-11-07 20:00:00-06,2017-11-07 20:45:00-06,Condesa - Ixtapaluca,19,118,11
9121,2017-11-07 07:00:00-06,2017-11-07 08:30:00-06,Buenavista - Polanco,18,62,6
9007,2017-11-03 11:00:00-06,2017-11-03 12:30:00-06,Buenavista - Polanco,18,62,6
8975,2017-11-03 10:00:00-06,2017-11-03 11:30:00-06,Buenavista - Polanco,19,62,6
8980,2017-11-03 10:00:00-06,2017-11-03 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9059,2017-11-06 17:00:00-06,2017-11-06 17:45:00-06,Centro - Ecatepec,19,63,6
9022,2017-11-04 19:00:00-06,2017-11-04 19:45:00-06,Condesa - Ixtapaluca,19,59,6
9041,2017-11-06 19:00:00-06,2017-11-06 20:00:00-06,Santa Fé - Ixtapaluca,20,192,15
9109,2017-11-07 10:00:00-06,2017-11-07 11:15:00-06,Nezahualcóyotl - Del Valle,18,130,12
9110,2017-11-07 16:00:00-06,2017-11-07 17:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9095,2017-11-07 19:00:00-06,2017-11-07 20:00:00-06,Santa Fé - Ixtapaluca,20,128,10
8993,2017-11-03 07:00:00-06,2017-11-03 07:45:00-06,Ecatepec - Centro,19,63,6
9014,2017-11-04 10:00:00-06,2017-11-04 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9089,2017-11-07 07:00:00-06,2017-11-07 08:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
8971,2017-11-03 17:00:00-06,2017-11-03 18:15:00-06,Del Valle - Nezahualcóyotl,22,65,5
9035,2017-11-05 07:00:00-06,2017-11-05 07:45:00-06,Ixtapaluca - Condesa,20,59,5
9102,2017-11-07 19:00:00-06,2017-11-07 20:30:00-06,Polanco - Buenavista,18,62,6
8980,2017-11-03 10:00:00-06,2017-11-03 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
8995,2017-11-03 09:00:00-06,2017-11-03 09:45:00-06,Ixtapaluca - Condesa,19,59,6
9096,2017-11-07 07:00:00-06,2017-11-07 07:45:00-06,Iztapalapa - Santa Fé,20,55,5
9127,2017-11-07 08:00:00-06,2017-11-07 09:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9059,2017-11-06 17:00:00-06,2017-11-06 17:45:00-06,Centro - Ecatepec,19,126,11
9147,2017-11-08 07:00:00-06,2017-11-08 07:45:00-06,Ecatepec - Centro,21,63,5
